test_suite,test_name,smell,metric_value
test_assert_almost_equal.py,test_assert_almost_equal_value_mismatch,Magic Number,1
test_assert_almost_equal.py,test_assert_almost_equal_class_mismatch,Magic Number,1
test_assert_almost_equal.py,test_assert_almost_equal_value_mismatch1,Magic Number,2
test_assert_almost_equal.py,test_assert_almost_equal_value_mismatch2,Magic Number,2
test_assert_almost_equal.py,test_assert_almost_equal_value_mismatch3,Magic Number,1
test_assert_almost_equal.py,test_assert_almost_equal_value_mismatch4,Magic Number,2
test_assert_almost_equal.py,test_assert_almost_equal_shape_mismatch_override,Magic Number,1
test_assert_almost_equal.py,test_assert_almost_equal_iterable_length_mismatch,Magic Number,1
test_assert_almost_equal.py,test_assert_almost_equal_iterable_values_mismatch,Magic Number,1
test_localization.py,test_get_locales_at_least_one,Magic Number,1
test_localization.py,test_get_locales_prefix,Magic Number,1
test_fsspec.py,test_read_csv,Magic Number,1
test_fsspec.py,test_to_csv,Magic Number,1
test_fsspec.py,test_to_excel,Magic Number,1
test_fsspec.py,test_to_csv_fsspec_object,Magic Number,1
test_fsspec.py,test_csv_options,Magic Number,2
test_fsspec.py,test_read_table_options,Magic Number,2
test_fsspec.py,test_excel_options,Magic Number,2
test_fsspec.py,test_arrowparquet_options,Magic Number,2
test_fsspec.py,test_fastparquet_options,Magic Number,2
test_fsspec.py,test_s3_parquet,Magic Number,1
test_fsspec.py,test_feather_options,Magic Number,2
test_fsspec.py,test_pickle_options,Magic Number,2
test_fsspec.py,test_json_options,Magic Number,2
test_fsspec.py,test_stata_options,Magic Number,3
test_fsspec.py,test_markdown_options,Magic Number,1
test_compression.py,test_tar_gz_to_different_filename,Magic Number,1
test_common.py,test_is_fsspec_url,Magic Number,1
test_pickle.py,test_pickles,Magic Number,5
test_pickle.py,test_read_pickle_with_subclass,Magic Number,2
test_pickle.py,test_pickle_preserves_block_ndim,Magic Number,2
test_stata.py,test_compression_dict,Magic Number,2
test_stata.py,test_chunked_categorical,Magic Number,1
test_stata.py,test_chunked_categorical_partial,Magic Number,1
test_stata.py,test_iterator_value_labels,Magic Number,1
test_stata.py,test_precision_loss,Magic Number,2
test_html.py,test_same_ordering,Magic Number,1
test_gcs.py,test_to_read_gcs,Magic Number,1
test_sql.py,test_to_sql,Magic Number,1
test_sql.py,test_to_sql_exist,Magic Number,1
test_sql.py,test_to_sql_callable,Magic Number,2
test_sql.py,test_read_procedure,Magic Number,2
test_s3.py,test_read_without_creds_from_pub_bucket,Magic Number,1
test_s3.py,test_read_with_creds_from_pub_bucket,Magic Number,1
test_to_string.py,test_to_string_truncate,Magic Number,1
test_to_string.py,test_to_string_with_formatters,Magic Number,1
test_to_html.py,test_to_html_with_col_space,Magic Number,1
test_to_html.py,test_to_html_with_column_specific_col_space,Magic Number,6
test_to_html.py,test_to_html_round_column_headers,Magic Number,2
test_series_info.py,test_info_memory_usage_bug_on_multiindex,Magic Number,1
test_css.py,test_css_side_shorthands,Magic Number,1
test_to_excel.py,test_css_named_colors_from_mpl_present,Magic Number,1
test_info.py,test_info_smoke_test,Magic Number,1
test_info.py,test_info_verbose_check_header_separator_body,Magic Number,1
test_info.py,test_info_wide,Magic Number,1
test_info.py,test_info_duplicate_columns_shows_correct_dtypes,Magic Number,2
test_info.py,test_info_memory_usage,Magic Number,7
test_info.py,test_usage_via_getsizeof,Magic Number,1
test_info.py,test_info_memory_usage_bug_on_multiindex,Magic Number,1
test_to_markdown.py,test_other_tablefmt,Magic Number,1
test_to_latex.py,test_kwargs_combinations,Magic Number,5
test_to_latex.py,test_multi_options,Magic Number,2
test_to_latex.py,test_sparse_options,Magic Number,1
test_to_latex.py,test_repr_option,Magic Number,2
test_tooltip.py,test_tooltip_render,Magic Number,10
test_tooltip.py,test_tooltip_css_class,Magic Number,1
test_html.py,test_colspan_w3,Magic Number,1
test_html.py,test_rowspan_w3,Magic Number,1
test_html.py,test_block_names,Magic Number,2
test_html.py,test_from_custom_template_table,Magic Number,1
test_html.py,test_sticky_basic,Magic Number,3
test_html.py,test_sticky_mi,Magic Number,4
test_html.py,test_sticky_levels,Magic Number,5
test_html.py,test_sparse_options,Magic Number,2
test_html.py,test_applymap_header_cell_ids,Magic Number,4
test_html.py,test_maximums,Magic Number,3
test_deprecated.py,test_set_non_numeric_na,Magic Number,4
test_deprecated.py,test_set_na_rep,Magic Number,4
test_deprecated.py,test_precision,Magic Number,2
test_non_unique.py,test_hide_columns_non_unique,Magic Number,9
test_style.py,test_mi_styler_sparsify_columns,Magic Number,4
test_style.py,test_mi_styler_sparsify_index,Magic Number,4
test_style.py,test_mi_styler_sparsify_options,Magic Number,2
test_style.py,test_render_trimming_rows,Magic Number,3
test_style.py,test_render_trimming_cols,Magic Number,3
test_style.py,test_render_trimming_mi,Magic Number,5
test_style.py,test_copy,Magic Number,5
test_style.py,test_export,Magic Number,1
test_style.py,test_hide_index_level,Magic Number,9
test_style.py,test_hide_columns_level,Magic Number,1
test_style.py,test_apply_map_header,Magic Number,2
test_style.py,test_hidden_index_names,Magic Number,6
test_style.py,test_hidden_column_names,Magic Number,6
test_style.py,test_hiding_headers_over_index_no_sparsify,Magic Number,3
test_style.py,test_hiding_headers_over_columns_no_sparsify,Magic Number,2
test_style.py,test_row_trimming_hide_index,Magic Number,2
test_style.py,test_row_trimming_hide_index_mi,Magic Number,6
test_style.py,test_col_trimming_hide_columns,Magic Number,4
test_format.py,test_display_format,Magic Number,2
test_format.py,test_display_format_index,Magic Number,1
test_format.py,test_format_dict,Magic Number,2
test_format.py,test_format_index_dict,Magic Number,1
test_format.py,test_format_string,Magic Number,4
test_format.py,test_format_callable,Magic Number,4
test_format.py,test_format_with_na_rep,Magic Number,8
test_format.py,test_format_index_with_na_rep,Magic Number,2
test_format.py,test_format_non_numeric_na,Magic Number,4
test_format.py,test_format_clear,Magic Number,3
test_format.py,test_format_escape_html,Magic Number,2
test_format.py,test_format_escape_na_rep,Magic Number,3
test_format.py,test_format_with_precision,Magic Number,2
test_format.py,test_format_subset,Magic Number,13
test_format.py,test_format_thousands,Magic Number,3
test_format.py,test_format_decimal,Magic Number,2
test_format.py,test_format_options,Magic Number,12
test_format.py,test_precision_zero,Magic Number,2
test_format.py,test_1level_multiindex,Magic Number,4
test_format.py,test_boolean_format,Magic Number,2
test_bar.py,test_numerics,Magic Number,2
test_bar.py,test_colors_mixed,Magic Number,1
test_matplotlib.py,test_function_gradient,Magic Number,3
test_matplotlib.py,test_background_gradient_color,Magic Number,2
test_matplotlib.py,test_background_gradient_vmin_vmax,Magic Number,2
test_matplotlib.py,test_background_gradient_int64,Magic Number,3
test_matplotlib.py,test_bar_colormap,Magic Number,1
test_xlwt.py,test_excel_multiindex_index,Magic Number,1
test_openpyxl.py,test_write_cells_merge_styled,Magic Number,2
test_openpyxl.py,test_engine_kwargs_append_data_only,Magic Number,1
test_openpyxl.py,test_write_append_mode,Magic Number,1
test_openpyxl.py,test_if_sheet_exists_append_modes,Magic Number,2
test_openpyxl.py,test_append_mode_file,Magic Number,1
test_style.py,test_styler_to_excel_unstyled,Magic Number,3
test_style.py,test_styler_custom_converter,Magic Number,1
test_converters.py,test_converters_corner_with_nans,Magic Number,2
test_parse_dates.py,test_multiple_date_cols_chunked,Magic Number,3
test_parse_dates.py,test_dayfirst_warnings,Magic Number,8
test_c_parser_only.py,test_precise_conversion,Magic Number,1
test_c_parser_only.py,test_usecols_dtypes,Magic Number,1
test_c_parser_only.py,test_disable_bool_parsing,Magic Number,1
test_c_parser_only.py,test_read_nrows_large,Magic Number,1
test_c_parser_only.py,test_float_precision_round_trip_with_text,Magic Number,1
test_c_parser_only.py,test_float_precision_options,Magic Number,3
test_encoding.py,test_utf16_example,Magic Number,1
test_python_parser_only.py,test_none_delimiter,Magic Number,1
test_python_parser_only.py,test_on_bad_lines_callable_write_to_external_list,Magic Number,1
test_network.py,test_url_encoding_csv,Magic Number,1
test_header.py,test_read_csv_multiindex_columns,Magic Number,2
test_dtypes_basic.py,test_skip_whitespace,Magic Number,1
test_common_basic.py,test_escapechar,Magic Number,1
test_verbose.py,test_verbose_read,Magic Number,1
test_verbose.py,test_verbose_read2,Magic Number,1
test_read_errors.py,test_warn_bad_lines,Magic Number,2
test_read_errors.py,test_open_file,Magic Number,1
test_data_list.py,test_reader_list,Magic Number,3
test_data_list.py,test_reader_list_skiprows,Magic Number,1
test_chunksize.py,test_read_chunksize_with_index,Magic Number,3
test_chunksize.py,test_read_chunksize_and_nrows_changing_size,Magic Number,2
test_chunksize.py,test_chunks_have_consistent_numerical_type,Magic Number,1
test_iterator.py,test_iterator,Magic Number,2
test_iterator.py,test_iterator2,Magic Number,1
test_iterator.py,test_iterator_stop_on_chunksize,Magic Number,1
test_readlines.py,test_readjson_each_chunk,Magic Number,2
test_readlines.py,test_chunksize_is_incremental,Magic Number,2
test_sas7bdat.py,test_encoding_options,Magic Number,1
test_sas7bdat.py,test_productsales,Magic Number,1
test_sas7bdat.py,test_12659,Magic Number,1
test_sas7bdat.py,test_airline,Magic Number,1
test_sas7bdat.py,test_date_time,Magic Number,1
test_sas7bdat.py,test_many_columns,Magic Number,1
test_sas7bdat.py,test_inconsistent_number_of_rows,Magic Number,1
test_time_series.py,test_store_datetime_fractional_secs,Magic Number,1
test_put.py,test_api_default_format,Magic Number,2
test_put.py,test_put,Magic Number,1
test_put.py,test_column_multiindex,Magic Number,1
test_select.py,test_select_with_many_inputs,Magic Number,2
test_select.py,test_select_iterator,Magic Number,2
test_select.py,test_select_iterator_non_complete_8014,Magic Number,1
test_select.py,test_select_iterator_many_empty_frames,Magic Number,3
test_select.py,test_frame_select,Magic Number,1
test_categorical.py,test_categorical,Magic Number,4
test_append.py,test_append,Magic Number,4
test_append.py,test_append_some_nans,Magic Number,4
test_append.py,test_append_all_nans,Magic Number,6
test_append.py,test_append_frame_column_oriented,Magic Number,1
test_append.py,test_append_with_strings,Magic Number,4
test_append.py,test_append_misc_empty_frame,Magic Number,1
test_append.py,test_append_with_timedelta,Magic Number,4
test_append.py,test_append_to_multiple_dropna,Magic Number,1
test_append.py,test_append_to_multiple_dropna_false,Magic Number,1
test_keys.py,test_keys,Magic Number,1
test_keys.py,test_non_pandas_keys,Magic Number,2
test_timezones.py,test_roundtrip_tz_aware_index,Magic Number,1
test_round_trip.py,test_conv_read_write,Magic Number,1
test_round_trip.py,test_table_values_dtypes_roundtrip,Magic Number,4
test_round_trip.py,test_series,Magic Number,2
test_round_trip.py,test_frame,Magic Number,1
test_round_trip.py,test_empty_series_frame,Magic Number,5
test_round_trip.py,test_store_mixed,Magic Number,4
test_store.py,test_context,Magic Number,1
test_store.py,test_no_track_times,Magic Number,2
test_store.py,test_versioning,Magic Number,3
test_store.py,test_to_hdf_with_min_itemsize,Magic Number,2
test_store.py,test_create_table_index,Magic Number,4
test_store.py,test_table_mixed_dtypes,Magic Number,1
test_store.py,test_remove,Magic Number,5
test_store.py,test_store_index_name_numpy_str,Magic Number,3
test_store.py,test_coordinates,Magic Number,2
test_store.py,test_start_stop_table,Magic Number,1
test_store.py,test_select_filter_corner,Magic Number,2
test_store.py,test_columns_multiindex_modified,Magic Number,1
test_complex.py,test_complex_mixed_table,Magic Number,1
test_complex.py,test_complex_append,Magic Number,1
test_read.py,test_read_column,Magic Number,8
test_read.py,test_pytables_native_read,Magic Number,1
test_read.py,test_pytables_native2_read,Magic Number,1
test_file_handling.py,test_reopen_handle,Magic Number,4
test_file_handling.py,test_open_args,Magic Number,1
test_file_handling.py,test_complibs_default_settings,Magic Number,5
test_file_handling.py,test_multiple_open_close,Magic Number,16
test_federal.py,test_no_mlk_before_1986,Magic Number,1
test_calendar.py,test_calendar_caching,Magic Number,2
test_calendar.py,test_calendar_observance_dates,Magic Number,2
test_calendar.py,test_calendar_2031,Magic Number,1
test_holiday.py,test_argument_types,Magic Number,1
test_holiday.py,test_factory,Magic Number,3
test_inference.py,test_week_of_month_fake,Magic Number,1
test_inference.py,test_not_monotonic,Magic Number,1
test_frequencies.py,test_super_sub_symmetry,Magic Number,2
test_freq_code.py,test_resolution_bumping,Magic Number,2
test_freq_code.py,test_compatibility,Magic Number,1
test_offsets_properties.py,test_shift_across_dst,Magic Number,2
test_fiscal.py,test_bunched_yearends,Magic Number,10
test_index.py,test_apply_index,Magic Number,4
test_ticks.py,test_delta_to_tick,Magic Number,2
test_ticks.py,test_Hour,Magic Number,7
test_ticks.py,test_Minute,Magic Number,7
test_ticks.py,test_Second,Magic Number,4
test_ticks.py,test_Millisecond,Magic Number,2
test_ticks.py,test_Microsecond,Magic Number,3
test_ticks.py,test_NanosecondGeneric,Magic Number,3
test_ticks.py,test_Nanosecond,Magic Number,9
test_ticks.py,test_tick_division,Magic Number,8
test_ticks.py,test_tick_rdiv,Magic Number,2
test_ticks.py,test_tick_zero,Magic Number,4
test_ticks.py,test_tick_equalities,Magic Number,1
test_ticks.py,test_compare_ticks,Magic Number,6
test_offsets.py,test_freq_offsets,Magic Number,2
test_offsets.py,test_month_offset_name,Magic Number,1
test_offsets.py,test_dateoffset_misc,Magic Number,1
test_offsets.py,test_construct_int_arg_no_kwargs_assumed_days,Magic Number,1
test_business_month.py,test_apply_index,Magic Number,4
test_block_internals.py,test_update_inplace_sets_valid_block_values,Magic Number,2
test_block_internals.py,test_nonconsolidated_item_cache_take,Magic Number,1
test_reductions.py,test_reduction_axis_none_deprecation,Magic Number,1
test_ufunc.py,test_unary_binary,Magic Number,1
test_reset_index.py,test_reset_index_rename,Magic Number,1
test_join.py,test_join_index,Magic Number,2
test_join.py,test_join_index_more,Magic Number,1
test_drop_duplicates.py,test_drop_duplicates,Magic Number,2
test_drop_duplicates.py,test_drop_duplicates_with_duplicate_column_names,Magic Number,2
test_drop_duplicates.py,test_drop_duplicates_tuple,Magic Number,1
test_drop_duplicates.py,test_drop_duplicates_NA,Magic Number,2
test_drop_duplicates.py,test_drop_duplicates_inplace,Magic Number,1
test_head_tail.py,test_head_tail_generic,Magic Number,8
test_head_tail.py,test_head_tail,Magic Number,14
test_to_dict_of_blocks.py,test_to_dict_of_blocks_item_cache,Magic Number,2
test_to_dict_of_blocks.py,test_set_change_dtype_slice,Magic Number,2
test_astype.py,test_frame_astype_no_copy,Magic Number,1
test_fillna.py,test_fillna_nonconsolidated_frame,Magic Number,1
test_mask.py,test_mask_where_dtype_timedelta,Magic Number,1
test_indexing.py,test_object_casting_indexing_wraps_datetimelike,Magic Number,10
test_coercion.py,test_6942,Magic Number,1
test_coercion.py,test_15231,Magic Number,1
test_where.py,test_where_duplicate_axes_mixed_dtypes,Magic Number,3
test_inference.py,test_is_sequence,Magic Number,3
test_inference.py,test_is_array_like,Magic Number,6
test_inference.py,test_datetimeindex_from_empty_datetime64_array,Magic Number,1
test_inference.py,test_nan_to_nat_conversions,Magic Number,1
test_inference.py,test_is_scipy_sparse,Magic Number,2
test_inference.py,test_ensure_int32,Magic Number,2
test_common.py,test_dtype_equal,Magic Number,2
test_common.py,test_dtype_equal_strict,Magic Number,1
test_common.py,test_is_object,Magic Number,1
test_common.py,test_is_sparse,Magic Number,3
test_common.py,test_is_scipy_sparse,Magic Number,2
test_common.py,test_is_categorical,Magic Number,2
test_common.py,test_is_datetime64_dtype,Magic Number,5
test_common.py,test_is_datetime64tz_dtype,Magic Number,4
test_common.py,test_is_timedelta64_dtype,Magic Number,11
test_common.py,test_is_period_dtype,Magic Number,2
test_common.py,test_is_interval_dtype,Magic Number,1
test_common.py,test_is_categorical_dtype,Magic Number,3
test_common.py,test_is_string_dtype,Magic Number,1
test_common.py,test_is_int64_dtype,Magic Number,1
test_common.py,test_is_not_int64_dtype,Magic Number,1
test_common.py,test_is_datetime64_any_dtype,Magic Number,8
test_common.py,test_is_datetime64_ns_dtype,Magic Number,9
test_common.py,test_is_timedelta64_ns_dtype,Magic Number,4
test_common.py,test_is_datetime_or_timedelta_dtype,Magic Number,5
test_common.py,test_is_numeric_v_string_like,Magic Number,5
test_common.py,test_is_datetimelike_v_numeric,Magic Number,7
test_common.py,test_needs_i8_conversion,Magic Number,7
test_common.py,test_is_numeric_dtype,Magic Number,6
test_common.py,test_is_float_dtype,Magic Number,2
test_common.py,test_is_bool_dtype,Magic Number,2
test_common.py,test_is_bool_dtype_numpy_error,Magic Number,1
test_common.py,test_is_extension_type,Magic Number,6
test_common.py,test_is_extension_array_dtype,Magic Number,6
test_common.py,test_is_complex_dtype,Magic Number,2
test_common.py,test_astype_object_preserves_datetime_na,Magic Number,1
test_common.py,test_validate_allhashable,Magic Number,1
test_missing.py,test_notna_notnull,Magic Number,2
test_missing.py,test_array_equivalent,Magic Number,2
test_missing.py,test_array_equivalent_different_dtype_but_equal,Magic Number,1
test_missing.py,test_array_equivalent_nested,Magic Number,1
test_generic.py,test_setattr_warnings,Magic Number,4
test_construct_from_scalar.py,test_cast_1d_array_like_from_timestamp,Magic Number,1
test_construct_from_scalar.py,test_cast_1d_array_like_from_timedelta,Magic Number,1
test_find_common_type.py,test_datetimetz_dtype_match,Magic Number,1
test_find_common_type.py,test_datetimetz_dtype_mismatch,Magic Number,2
test_find_common_type.py,test_period_dtype_mismatch,Magic Number,2
test_infer_dtype.py,test_infer_dtype_from_datetime,Magic Number,1
test_infer_dtype.py,test_infer_dtype_from_timedelta,Magic Number,1
test_dict_compat.py,test_dict_compat,Magic Number,1
test_construct_ndarray.py,test_construct_1d_ndarray_preserving_na_datetimelike,Magic Number,1
test_downcast.py,test_downcast_conversion_empty,Magic Number,1
test_can_hold_element.py,test_can_hold_element_range,Magic Number,2
test_can_hold_element.py,test_can_hold_element_int_values_float_ndarray,Magic Number,1
test_can_hold_element.py,test_can_hold_element_int8_int,Magic Number,14
test_join.py,test_inner_join_indexer,Magic Number,3
test_join.py,test_outer_join_indexer,Magic Number,3
test_join.py,test_left_join_indexer,Magic Number,3
test_hashtable.py,test_tracemalloc_works_for_StringHashTable,Magic Number,1
test_hashtable.py,test_tracemalloc_for_empty_StringHashTable,Magic Number,1
test_hashtable.py,test_unique_for_nan_objects_floats,Magic Number,1
test_hashtable.py,test_unique_for_nan_objects_complex,Magic Number,1
test_hashtable.py,test_unique_for_nan_objects_tuple,Magic Number,1
test_groupby_subclass.py,test_groupby_preserves_subclass,Magic Number,5
test_nth.py,test_first_last_nth,Magic Number,1
test_nth.py,test_first_last_nth_dtypes,Magic Number,2
test_nth.py,test_first_last_nth_nan_dtype,Magic Number,2
test_nth.py,test_nth,Magic Number,26
test_nth.py,test_group_selection_cache,Magic Number,8
test_categorical.py,test_apply_use_categorical_name,Magic Number,1
test_categorical.py,test_basic,Magic Number,6
test_categorical.py,test_observed_perf,Magic Number,3
test_categorical.py,test_datetime,Magic Number,2
test_categorical.py,test_preserve_categorical_dtype,Magic Number,2
test_apply.py,test_apply_with_mixed_dtype,Magic Number,1
test_apply.py,test_apply_concat_preserve_names,Magic Number,2
test_apply.py,test_apply_series_yield_constant,Magic Number,1
test_apply.py,test_apply_frame_not_as_index_column_name,Magic Number,1
test_apply.py,test_apply_corner_cases,Magic Number,1
test_apply.py,test_groupby_apply_none_first,Magic Number,2
test_apply.py,test_apply_result_type,Magic Number,4
test_apply.py,test_apply_with_timezones_aware,Magic Number,1
test_allowlist.py,test_groupby_selection_other_methods,Magic Number,1
test_apply_mutate.py,test_no_mutate_but_looks_like,Magic Number,1
test_libgroupby.py,test_group_ohlc,Magic Number,1
test_libgroupby.py,test_cython_group_transform_algos,Magic Number,3
test_libgroupby.py,test_cython_group_mean_datetimelike,Magic Number,1
test_groupby_dropna.py,test_groupby_nan_included,Magic Number,2
test_min_max.py,test_max_min_object_multiple_columns,Magic Number,1
test_min_max.py,test_groupby_min_max_nullable,Magic Number,6
test_function.py,test_intercept_builtin_sum,Magic Number,1
test_function.py,test_builtins_apply,Magic Number,3
test_function.py,test_groupby_non_arithmetic_agg_int_like_precision,Magic Number,1
test_function.py,test_nlargest,Magic Number,1
test_function.py,test_nlargest_mi_grouper,Magic Number,1
test_function.py,test_nsmallest,Magic Number,1
test_function.py,test_groupby_mean_no_overflow,Magic Number,1
test_groupby.py,test_basic,Magic Number,4
test_groupby.py,test_len,Magic Number,3
test_groupby.py,test_indices_concatenation_order,Magic Number,1
test_groupby.py,test_frame_groupby,Magic Number,5
test_groupby.py,test_frame_groupby_columns,Magic Number,2
test_groupby.py,test_groupby_as_index_agg,Magic Number,3
test_groupby.py,test_as_index_series_return_frame,Magic Number,4
test_groupby.py,test_wrap_aggregated_output_multindex,Magic Number,1
test_groupby.py,test_groupby_level_mapper,Magic Number,2
test_groupby.py,test_groupby_with_hier_columns,Magic Number,1
test_groupby.py,test_groupby_series_with_name,Magic Number,3
test_groupby.py,test_convert_objects_leave_decimal_alone,Magic Number,3
test_groupby.py,test_groupby_dtype_inference_empty,Magic Number,1
test_groupby.py,test_groupby_nat_exclude,Magic Number,8
test_groupby.py,test_groupby_sort_multi,Magic Number,2
test_groupby.py,test_multifunc_sum_bug,Magic Number,1
test_groupby.py,test_dup_labels_output_shape,Magic Number,1
test_groupby.py,test_group_on_two_row_multiindex_returns_one_tuple_key,Magic Number,1
test_filters.py,test_filter_series,Magic Number,2
test_filters.py,test_filter_single_column_df,Magic Number,2
test_filters.py,test_filter_mixed_df,Magic Number,1
test_filters.py,test_filter_out_all_groups,Magic Number,2
test_filters.py,test_filter_has_access_to_grouped_cols,Magic Number,1
test_aggregate.py,test_groupby_agg_no_extra_calls,Magic Number,1
test_aggregate.py,test_agg_apply_corner,Magic Number,1
test_aggregate.py,test_aggregate_item_by_item,Magic Number,1
test_other.py,test_agg_datetimes_mixed,Magic Number,1
test_other.py,test_series_agg_multi_pure_python,Magic Number,1
test_other.py,test_agg_timezone_round_trip,Magic Number,9
test_other.py,test_sum_uint64_overflow,Magic Number,1
test_transform.py,test_transform,Magic Number,1
test_transform.py,test_transform_casting,Magic Number,2
test_transform.py,test_transform_coercion,Magic Number,1
test_transform.py,test_transform_mixed_type,Magic Number,1
test_transform.py,test_cython_transform_frame,Magic Number,2
test_transform.py,test_transform_agg_by_name,Magic Number,1
test_internals.py,test_block_shape,Magic Number,1
test_managers.py,test_dataframe_creation,Magic Number,1
test_api.py,test_make_block_2d_with_dti,Magic Number,2
test_compat.py,test_invalid_numexpr_version,Magic Number,1
test_eval.py,test_truediv_deprecated,Magic Number,4
test_misc.py,test_get_accessor_args,Magic Number,1
test_converter.py,test_timtetonum_accepts_unicode,Magic Number,1
test_rolling_quantile.py,test_series,Magic Number,1
test_rolling_quantile.py,test_time_rule_series,Magic Number,1
test_rolling_quantile.py,test_nans,Magic Number,8
test_expanding.py,test_expanding_func,Magic Number,2
test_expanding.py,test_expanding_min_periods,Magic Number,8
test_expanding.py,test_expanding_apply,Magic Number,1
test_expanding.py,test_expanding_min_periods_apply,Magic Number,8
test_expanding.py,test_moment_functions_zero_length_pairwise,Magic Number,2
test_expanding.py,test_moment_functions_zero_length,Magic Number,2
test_expanding.py,test_expanding_cov_pairwise_diff_length,Magic Number,4
test_expanding.py,test_expanding_corr_pairwise_diff_length,Magic Number,4
test_rolling.py,test_multi_index_names,Magic Number,1
test_rolling.py,test_rolling_var_numerical_issues,Magic Number,1
test_rolling.py,test_rolling_decreasing_indices,Magic Number,1
test_rolling.py,test_rolling_var_floating_artifact_precision,Magic Number,2
test_rolling.py,test_rolling_std_small_values,Magic Number,1
test_rolling.py,test_rolling_quantile_interpolation_options,Magic Number,2
test_rolling.py,test_rolling_std_1obs,Magic Number,1
test_rolling.py,test_rolling_std_neg_sqrt,Magic Number,2
test_rolling.py,test_rolling_var_same_value_count_logic,Magic Number,2
test_rolling.py,test_rolling_mean_sum_floating_artifacts,Magic Number,2
test_rolling.py,test_rolling_skew_kurt_floating_artifacts,Magic Number,2
test_rolling_skew_kurt.py,test_series,Magic Number,1
test_rolling_skew_kurt.py,test_time_rule_series,Magic Number,1
test_rolling_skew_kurt.py,test_nans,Magic Number,8
test_rolling_skew_kurt.py,test_rolling_skew_eq_value_fperr,Magic Number,2
test_rolling_skew_kurt.py,test_rolling_kurt_eq_value_fperr,Magic Number,2
test_ewm.py,test_ewma_adjust,Magic Number,1
test_ewm.py,test_ewma_nan_handling,Magic Number,2
test_ewm.py,test_ew_min_periods,Magic Number,9
test_ewm.py,test_ewm_corr_cov,Magic Number,2
test_ewm.py,test_ewm_corr_cov_min_periods,Magic Number,2
test_apply.py,test_nans,Magic Number,8
test_apply.py,test_series,Magic Number,1
test_apply.py,test_time_rule_series,Magic Number,1
test_win_type.py,test_cmov_window_corner,Magic Number,2
test_api.py,test_getitem,Magic Number,3
test_api.py,test_preserve_metadata,Magic Number,2
test_pairwise.py,test_rolling_cov,Magic Number,1
test_pairwise.py,test_rolling_corr,Magic Number,2
test_pairwise.py,test_flex_binary_frame,Magic Number,2
test_pairwise.py,test_corr_sanity,Magic Number,2
test_pairwise.py,test_moment_functions_zero_length_pairwise,Magic Number,2
test_rolling_functions.py,test_series,Magic Number,1
test_rolling_functions.py,test_time_rule_series,Magic Number,1
test_rolling_functions.py,test_nans,Magic Number,8
test_rolling_functions.py,test_rolling_min_max_numeric_types,Magic Number,2
test_rolling_functions.py,test_moment_functions_zero_length,Magic Number,2
test_base_indexer.py,test_rolling_forward_window,Magic Number,2
test_moments_consistency_ewm.py,test_ewm_consistency_mean,Magic Number,1
test_moments_consistency_ewm.py,test_moments_consistency_var,Magic Number,2
test_moments_consistency_ewm.py,test_moments_consistency_var_constant,Magic Number,1
test_moments_consistency_ewm.py,test_ewm_consistency_std,Magic Number,3
test_moments_consistency_ewm.py,test_ewm_consistency_series_cov_corr,Magic Number,1
test_moments_consistency_rolling.py,test_moments_consistency_var,Magic Number,2
test_moments_consistency_rolling.py,test_moments_consistency_var_constant,Magic Number,1
test_moments_consistency_rolling.py,test_rolling_consistency_var_std_cov,Magic Number,3
test_moments_consistency_rolling.py,test_rolling_consistency_series_cov_corr,Magic Number,1
test_moments_consistency_rolling.py,test_rolling_consistency_mean,Magic Number,1
test_moments_consistency_expanding.py,test_moments_consistency_var,Magic Number,2
test_moments_consistency_expanding.py,test_moments_consistency_var_constant,Magic Number,1
test_moments_consistency_expanding.py,test_expanding_consistency_var_std_cov,Magic Number,3
test_moments_consistency_expanding.py,test_expanding_consistency_series_cov_corr,Magic Number,1
test_moments_consistency_expanding.py,test_expanding_consistency_mean,Magic Number,1
test_datetimelike.py,test_to_numpy_extra,Magic Number,5
test_string.py,test_none_to_nan,Magic Number,2
test_string.py,test_arrow_roundtrip,Magic Number,1
test_string.py,test_memory_usage,Magic Number,1
test_interval.py,test_arrow_extension_type,Magic Number,5
test_interval.py,test_arrow_array,Magic Number,3
test_interval.py,test_arrow_array_missing,Magic Number,1
test_interval.py,test_arrow_table_roundtrip,Magic Number,1
test_arrow_compat.py,test_pyarrow_array_to_numpy_and_mask,Magic Number,4
test_arrow_compat.py,test_arrow_extension_type,Magic Number,5
test_astype.py,test_astype_int,Magic Number,1
test_astype.py,test_astype_copies,Magic Number,1
test_reduction.py,test_reductions_return_types,Magic Number,1
test_comparison.py,test_equals,Magic Number,1
test_construction.py,test_uses_pandas_na,Magic Number,1
test_construction.py,test_to_integer_array_inferred_dtype,Magic Number,3
test_construction.py,test_to_integer_array_dtype_keyword,Magic Number,2
test_construction.py,test_to_integer_array_float,Magic Number,1
test_function.py,test_ufunc_binary_output,Magic Number,1
test_function.py,test_value_counts_na,Magic Number,1
test_function.py,test_integer_array_sum,Magic Number,1
test_function.py,test_integer_array_min_max,Magic Number,1
test_function.py,test_integer_array_prod,Magic Number,1
test_function.py,test_dataframe_reductions,Magic Number,1
test_arithmetic.py,test_arithmetic_conversion,Magic Number,1
test_dtypes.py,test_preserve_dtypes,Magic Number,1
